label,content
17, document_id from meyers leonardo.rtp.dg.com bill meyers subject re some more about gun control ... in article 1993apr14.232806.18970 beaver.cs.washington.edu graham cs.washington.edu stephen graham writes ... it 's worth noting that us vs. miller sustained miller 's conviction of possession of an illegal firearm noting that a sawed-off shotgun was not a proper militia weapon therefore us vs. miller supports limited government regulation of firearms then it also supports basing such regulations on ignorance miller had disappeared and nobody bothered to present _his_ side to the supreme court -- in particular that sawed-off shotguns were used in the world war i trenches and in other tight spots ever since guns had been invented would _you_ turn one down if you had to `` clean '' an alley in e. st. louis -- -- -- -- vegetarians kill too
17, document_id from bbs.billand tsoft.net bill anderson subject handgun restrictions i would like to know what restrictions there are on purchasing handguns ie waiting periods background check etc .. in the states of nevada and oregon thanks -bill -- bill anderson bbs.billand tsoft.net
17, document_id from joan koala.berkeley.edu subject re newspapers censoring gun advertisements i do n't know what traders is claiming but it appears to me that the oakland tribune has censored gun ads in the past likewise for the san francisco chronicle and i have never seen a gun ad in the san francisco examiner specifically about a year ago on thursdays when traders placed its ads the chron ad would not have any graphics representing any handgun sale though text could list it the trib would run a graphic of a handgun the examiner would not have a traders ad at all over the past year while oakland politicians have made a lot of noise about measures to fight crime the trib stopped taking the traders ad then started publishing it but without any handgun graphic then stopped then started since the trib was sold some months ago it has not had the traders ad during one of these non-ad interludes a traders employee told me that the trib had refused to take their ads yes the usual chron thursday ad was there today with graphics representing rifles safes etc as usual joan v
17, document_id from cdt sw.stratus.com c. d. tavares subject re clinton joins list of genocidal socialist leaders in article 1993apr23.153005.8237 starbase.trincoll.edu writes must be comforting to belong to a government approved religion baptists are a cult two btw under most of the definitions in the dictionary of `` cult '' i 've yet to meet a group of baptists who were stockpiling cambell 's soup and m-16's/ar-15's know any mormons and banging/marrying thirteen yuear olds know for a fact that this was happening state of texas says it was n't and they held a trial to prove it you 're a sorry son of a bitch if you ca n't draw a distinction between these two things sure we can the top two things are perfectly legal the bottom one is n't the person here who ca n't distinguish seems to be you people like you cheapen our constitution by using it to defend sociopaths who are n't deserved of it so the constitution is only for people you approve of fine fine i usually refer to that as `` elitism '' because `` bigotry '' is so negative get a life and chill on the paranoia knowing that people like you are out there really gives me warm fuzzies joe.kusmierczak mail.trincoll.edu -- cdt rocket.sw.stratus.com -- if you believe that i speak for my company or cdt vos.stratus.com write today for my special investors packet ...
17, document_id from glover tafs2.mitre.org graham k. glover subject the cold war who really won if one reasons that the united states of america at one time represented and protected freedom individual liberty and personal responsibility and i do in fact think that this is true and that totalitarianism absolute government control and tyranny represents freedom 's opposite which it does did the usa really win the cold war standard disclaimers always apply -- -- -- -- -- -- -- -- graham k. glover -- -- -- -- -- -- -- -- unmutual
18, document_id from perlman qso.colorado.edu eric s. perlman subject re final solution in palestine in article 1993apr25.171003.10694 thunder.mcrcim.mcgill.edu ahmeda mcrcim.mcgill.edu ahmed abu-abed writes in article hm.93apr24133027 angell.cs.brown.edu hm cs.brown.edu harry mamaysky writes in article igc.apc.org center for policy research cpr igc.apc.org writes final solution for the gaza ghetto -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- while israeli jews fete the uprising of the warsaw ghetto they repress by violent means the uprising of the gaza ghetto and attempt to starve the gazans ... the jews in the warsaw ghetto were fighting to keep themselves and their families from being sent to nazi gas chambers groups like hamas and the islamic jihad fight with the expressed purpose of driving all jews into the sea perhaps we should persuade jewish people to help ^^^^^^^^^^^^^^^^^^ these wnderful `` freedom fighters '' attain this ultimate goal maybe the `` freedom fighters '' will choose to spare the co-operative jews is that what you are counting on elias the pity of murderers you say your mother was jewish how ashamed she must be of her son i am sorry mrs. davidsson harry o.k. its my turn driving the jews into the sea i am sick and tired of this 'driving the jews into the sea sentance attributed to islamic movements and the plo it simply ca n't be proven as part of their plan this has been discussed before by several people on this net the statement is attributable either to hajj amin al-husseini former grand mufti of jerusalem and the leader of the palestinian death squads during the war or to one of his chief henchmen it was not coined by b'nai b'rith or for that matter any jewish organization -- '' how sad to see/a model of decorum and tranquillity/become like any other sport a battleground for rival ideologies to slug it out with glee '' -tim rice '' chess '' eric s. perlman perlman qso.colorado.edu center for astrophysics and space astronomy university of colorado boulder
18, document_id from hm cs.brown.edu harry mamaysky subject dir yassin from _myths and facts_ by leonard j. davis near east research inc. pp 108-109 `` unlike the plo 's almost exclusive focus on civilian targets the troups from the irgun and stern group that struck at deir yassin on april targeted the village for its military importance deir yassin was on the road to jerusalem which the arabs had blockaded and it housed iraqi troups and palestinian irregulars snipers based in deir yassin were a constant threat to jewish citizens in jerusalem `` arab civilians were killed at deir yassin but that attack does not conform to the propaganda picture that the arabs have tried to paint the number of arabs killed was generally reported to be about in however eric silver of _the guardian_ britain interviewed a survivor mophammed sammour who testified that out of a population of 800-1000 were killed 'about three days after the massacre sammour explained 'representatives of each of the five clans in deir yassin met at the moslem offices in jerusalem and made a list of the people who had not been found alive we went through the names nothing has happend since to make me think this figure was wrong `` unlike the plo 's deliberate attacks on civilians the killing of civilians at deir yassin was not premeditated the attackers left open an escape corridor from the village and more than residents left unharmed after the remaining arabs feigned surrender and then fired on the jewish troops some of the attackers killed arab soldiers and civilians indiscriminately independent observers told _the guardian_ that among the bodies they found arab men disguised as women ''
18, document_id from cosmo pro-angmar.alfalfa.com frank benson subject serdar you are quite the loser -- proline cosmo pro-angmar internet cosmo pro-angmar.alfalfa.com uucp uunet bu.edu alphalpha pro-angmar cosmo
18, document_id from dbd urartu.sdpa.org david davidian subject accounts of anti-armenian human right violations in azerbaijan accounts of anti-armenian human right violations in azerbaijan prelude to current events in nagorno-karabakh -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- i asked `` what 's going on '' he says `` what 's the matter ca n't you see they 've overturned a car and they 're killing armenians '' -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- deposition of zaven armenakovich badasian born employed sumgait bulk yarn plant resident at building apartment microdistrict no sumgait azerbaijan on february my wife and i went to baku to go shopping and returned to sumgait at around five in the evening we ran into one of my relatives at the bus station and got to talking a lot of people had gathered not far away near the store well at first we did n't know what was happening and then a fellow i know comes up to me an azerbaijani guy and says `` what are you standing here for go home immediately '' i asked `` what 's going on '' he says '' what 's the matter ca n't you see they 've overturned a car and they 're killing armenians '' he helped me catch a cab and we got home safely we sat at home for two days during that time a gang of bandits came into our courtyard but the neighbors would n't let them in the building there were about of them they had sticks and pieces of armatures in their hands they were shouting something but you could n't understand it it was n't one voice or two all of them were shouting in a chorus they turned toward building they went up to the third _floor and we see that they 're breaking glass and throwing things out the window after a while they come out the entryway one has a pair of jeans in his hands another has a tape recorder and a third a guitar they went on toward the auto parts store we had to save ourselves after midnight on march we went to hide at school no which is in microdistrict there were two other armenian families there with us there were of us altogether out of all of them i had only known ernest before he had moved to sumgait from kirovabad the azerbaijani guard at the school let us in at first he did n't want to but there was nowhere else for us to go we had to plead with him and talk him into it we were told that on that day the 1st there would be an attack on our microdistrict we went upstairs to a classroom on the second floor on the city radio station they announced three telephone numbers that could be used to summon assistance or communicate anything important i called one of them and the first secretary of the sumgait city party committee answered i asked him for assistance i say `` we 're in school no we need to be evacuated '' well he says `` got it wait there i 'm sending out help now '' i know his voice the first secretary had been to our plant i had spoken with him personally when i called he said `` muslimzade here '' about two hours after the call we heard shouts near the school we looked out the window and about to people were outside saying `` armenians come out we 're here to get you '' they have clubs axes and armature shafts in their hands the guard sat there with us and asked `` where should i go '' i say `` if your life is of any value to you you 'll go down there and say that the armenians were here and that they left '' that 's what he did he went down there and said `` the armenians were here '' he said `` i let them out the back door they went that way '' and pointed with his hand and with shouts and noise the mob set off in the direction he had pointed so the assistance we had been promised did come they sent us help all right instead of sending real soldiers he had sent his own i am positive that muslimzade did that no one had seen us entering the school no one knew that we were there in any case we stayed at the school until seven in the morning and no soldiers of any sort came to our aid in the morning we went to my relative 's in microdistrict and the soldiers took us to the sk club from there the club was jammed with people and there were lots of people ahead of us -- there was no space available one small boy about three months old died right in my arms there was n't a single doctor nothing the boy was uninjured there were no wounds or bruises on him he was just very ill they gave him mouth-to-mouth resuscitation they did everything they could under the circumstances but were unable to save him and his mother and father a young armenian couple were right there on the floor ... i searched for a spot for us in the sk we have a small child of our own i wanted to find a room or something to put my family in i went up to the third floor there were a lot of soldiers up there bandaged with canes limping with their heads broken open they were a terrible sight young guys all of them there were a lot of bandaged armenians too everyone had been beaten everyone was crying wailing and calling for help i think that the city party committee ignored us completely true there was a snack bar a sausage was kopeks or kopeks a package of cookies that cost kopeks was being sold for a bottled soft drink cost a ruble but there was no way to get the things any cheaper i met my old uncle aram mikhailovich there he saw me and tears welled up in his eyes my whole life he had told me that we were friendly peoples that we worked together he always had azerbaijanis over at his house and now he saw me and there was nothing he could say he just cried you can understand his feelings of course april yerevan reference _the sumgait tragedy pogroms against armenians in soviet azerbaijan volume i eyewitness accounts_ edited by samuel shahmuradian forward by yelena bonner published by aristide d. caratzas ny pages 185-186 -- david davidian dbd urartu.sdpa.org `` armenia has not learned a lesson in s.d.p.a center for regional studies anatolia and has forgotten the p.o box punishment inflicted on it '' 4/14/93 cambridge ma -- late turkish president turgut ozal
18, document_id from karage scus1.ctstateu.edu angelos karageorgiou greek and macedon the only combination subject re turkey-cyprus-bosnia-serbia-greece armenia-azeris ok. my aykut. what about the busload of greek turists that was torched and all the the people in the buis died happened oh about years ago in instanbul what about the greeks in the islands of imbros and tenedos they are not allowed to have churches any more instead momama turkey has turned the church into a warehouse i got a picture too what about the pontian greeks of trapezounta and sampsounta what you now call trabzon and sampson they spoke a thousand year alod language are there any left that still speek or were they islamicised before we start another flamefest and before you start quoting argic all over again or was it somebody else please think i know it is a hard thing to do for somebody not equipped but try nevertheless if turks in greece were so badly mistreated how come they elected two m not one but two representatives in the greek government how come they have free absolutely free hospitalization and education do the turks in turkey have so much if they do then you have every right to shout untill then you can also move to greece and enjoy those privileges but i forget for you do study in a foreign university some poor shod is tiling the earth with his own sweat btw is aziz nessin still writing poetry i 'd like to read some of his new stuff also who was the guy that wrote `` on the mountains of tayros '' please respond kindly to the last two questions i am interested in finding more books from these two people -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=- yeian kai eytyxeian the opinions expressed above are nobody else 's but angelos karageorgiou mine mine miiinne miiinneeee aaaarrgghhhh .. +_ live long prosper no carrier -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=- any and all mail sent to me can and will be used in any manner whatsoever i may repost or publicise parts of messages or whole messages if you disagree please exercise your freedom of speech and do n't send me anything
18, document_id from adams bellini.berkeley.edu adam l. schwartz subject danny rubenstein talk danny rubenstein an israeli journalist will be speaking tonight wednesday 7:30 pm on the messy subject of politics in israel he is speaking at hillel on the u.c berkeley campus the talk is sponsored by the berkeley israel action committee iac -adam schwartz adams robotics.berkeley.edu
18, document_id from friedenb silver.egr.msu.edu gedaliah friedenberg subject re zionism is racism in article 20apr93.23565659.0109 vm1.mcgill.ca b8ha000 b8ha musicb.mcgill.ca writes in re syria 's expansion the author writes that the un thought zionism was racism and that they were wrong they were correct the first time zionism is racism and thankfully the mcgill daily the student newspaper at mcgill was proud enough to print an article saying so if you want a copy send me mail if you want info claiming that blacks were brought to earth trillion years ago by aliens from the plante shabazz i can send you literature from the nation of islam farrakhan 's group who believe this if you want info claiming that the holocaust never happened i can send you info from ihr institute for historical review david irving 's group or just read dan gannon 's posts on alt.revisionism i just wanted to put steve 's post in with the company that it deserves steve gedaliah friedenberg -=-department of mechanical engineering -=-department of metallurgy mechanics and materials science -=-michigan state university
18, document_id from msilverm nyx.cs.du.edu mike silverman subject re clinton 's views on jerusalem bf3833 pyuxe.cc.bellcore.com feigenbaum benjamin writes i recently read that during bill clinton 's campaign he stated that if elected he would immediately recognize jerusalem as israel 's capital according to the article mr. clinton reaffirmed this after winning the presidency however during recent talks with president mubarak secretary of state christopher stated that `` the status of jerusalem will be a final matter of discussion between the parties '' now i do n't want to start a big discussion over the status of jerusalem all i want to know is if anyone can authenticate mr. clinton 's statements with dates places etc from a recent interview in middle east insight magazine clinton said that he supports moving the us embassy to jerusalem but would not do so at this time because it would interrupt the peace talks -- msilverm nyx.cs.du.edu go cubs `` one likes to believe in the freedom of baseball '' geddy lee
18," document_id subject re desertification of the negev from amoss shuldig.cs.huji.ac.il amos shapira center for policy research cpr igc.apc.org writes here you give positive accurate `` facts '' about what happened to the beduins and the land after the creation of the state of israel percent of the negev bedouin were expelled to the sinai or to southern jordan the 10,000 who were allowed to remain were confined to a territory of 40,000 hectares in a region were annual mean precipiation was mm a quantity low enough to ensure a crop failure two years out of three the rare water wells in the south and central negev spring of life in the desert were cemented to prevent bedouin shepherds from roaming a few bedouin shepherds were allowed to stay in the central negev but after when the sinai was returned to egypt these bedouin were also eliminated at the same time strong pressure was applied on the bedouin to abandon cultivation of their fields in order that the land could be transferred to the army and now you say noone knows anything about what happened there no reliable statistics exist concerning the amount of land held today by negev bedouin it is a known fact that a large part of the 40,000 hectares they cultivated in the 1950s has been seized by the israeli authorities indeed most of the bedouin are now confined to seven `` development towns '' or sowetos established for them the rest of the article is available from elias davidsson email elias ismennt.is so what you basically say is that `` we know for sure that nothing good happens there now we know for sure that the beduins prospered before the jews arrived and that they were driven away by the jews noone on earth knows about what the jews did there '' is that what you said could you proove any of the nonsense you wrote btw try asking beduins in sinai how they mis the israelis not to mention that there are enough valotaring beduins in the idf to have at least one full brigade of them -- -- amos shapira jumper extraordinaire `` it is true that power corrupts c.s system group hebrew university but absolute power is better '' jerusalem israel amoss cs.huji.ac.il -- the demon to his son"
18, document_id from astein nysernet.org alan stein subject re zionism is racism '' d. c. sessions '' dcs witsend.tnet.com writes so steve lets here what is zionism assuming that you mean 'hear you were n't 'listening he just told you `` zionism is racism '' this is a tautological statement i think you are confusing `` tautological '' with `` false and misleading '' -- alan h. stein astein israel.nysernet.org
19, document_id from evansmp uhura.aston.ac.uk mark evans subject re are americans sexually repressed jamie r. mccarthy k044477 hobbes.kzoo.edu wrote cramer optilink.com clayton cramer writes unless of course the problem is that homosexuality is a form of mental disorder caused by childhood sexual abuse as a number of recent works suggest which number is that zero the only time i have heard mention of such a mechanism is with respect to female homosexuality resulting from heterosexual childhood abuse and this as only one of several factors affecting the same person as mr cramer appears to concentrate on male homosexuality i doubt this is what he has in mind -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- mark evans |evansmp uhura.aston.ac.uk home |evansmp cs.aston.ac.uk x4039 office
19, document_id from cobarruvias asd2.jsc.nasa.gov john cobarruvias subject re newsweek reports clinton approval ratings ... in article blue.cis.pitt.edu psg+ pitt.edu paul s galvanek writes when i heard the latest approval rating reported for clinton i laughed so hard i forgot the exact numbers maybe one of the clintonettes can refresh my memory ... has his rating dropped to or percent ha ha ha ha ha snick oh my either way it 's still the lowest rating any president has ever mustered in his first days since these polls started being taken hum i guess this has some significance as opposed to having an incredible drop during the last days in office unfortuantely having a loss in the polls during the last days of office usually means no re-election ask george he was finished before he started good one roooster thats hard to top the rooster
19, document_id from ckincy cs.umr.edu charles kincy subject re clinton 's immunization program in article 1993apr16.030703.23005 magnus.acs.ohio-state.edu rscharfy magnus.acs.ohio-state.edu ryan c scharfy writes excuse me for sticking my nose in but any parent/parents who do not allready immunize their children especially if it is already free do n't deserve one frigging dime of tax money for health care for themselves or public health care service i know the immunization program and the coming national health care issue are slightly seperate issues but anybody who would n't help their kids do n't deserve my tax help hmmmmm ...... what about their kids cpk -- it 's been days do you know where your wallet is slick willy 's already got his hand in my pocket i 'm just afraid of what he might grab hold of
19, document_id from pyotr halcyon.com peter d. hampe subject re the continuing decay ..... much blathering on the role of military forces in enforcing civil law deleted the main problem with trying to get the military involved in police work is the differences in the missions the police take names try and find out what happened stop suspects thats the meaning of 'arrest and turn them over to the custody of the judicial branch for the adjudication of their case the military 's mission is to kill the enemy before they can escape or surrender chus pyotr -- pyotr halcyon.com sometimes pyotr filipivich sometimes owl optimist bagpiper with a beeper
19," document_id from jfh rpp386 john f. haugh ii subject re representation of territories was re the 11,250,000,000,000 lunch in article cmi32b1w165w keys.lonestar.org cwinemil keys.lonestar.org chris winemiller writes does anyone have knowledge about how this was handled in the past such as with the louisiana territory or the northwest territory those areas became states puerto rico has the population needed to become a state but the ethnic mix there is such that puerto rico will probably never become a state i say we cut them loose if they do n't want to become a state we should n't continue to subsidize their existence -- john f. haugh ii pgp 2.1 's ... cs.utexas.edu rpp386 jfh ma bell 251-2151 dof 's jfh rpp386.cactus.org look up `` ponzi scheme '' in a good dictionary it will have a picture of joe liberal handout right next to it stop federal spending cut the deficit"
19, document_id from kane buast7.bu.edu hot young star subject re mr. cramer 's 'evidence' in article philc5hsii.gft netcom.com phil netcom.com phil ronzone writes in article 1993apr13.121723.20568 sun0.urz.uni-heidelberg.de gsmith lauren.iwr.uni-heidelberg.de gene w. smith writes when are libertarians going to draw a clear line between themselves and nambla by your own statements you were once a member of an organization which you knew supported exactly what nambla supports namely abolishing the age of consent i 've never supported any such organization you have while both organizations may on paper support the abolition of the age of consent there the resemblance stops one supports the removal of a coercive law the other a paper facade to `` legitimize '' sexual relations with children what 's the difference in practice it amounts to your saying it 's disgusting but should be legal or someone else saying let 's allow the parties involved to decide what is disgusting or if you 're like me you think that it is n't a coercive law because some children ca n't make informed consent brian -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- kane buast7 astro .bu.edu hot young star astronomy dept boston university boston ma true personal salvation is achieved by absolute faith in ones true self =-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=
19, document_id from acunerbb csugrad.cs.vt.edu b. bilal acuner subject turkish preisident turgut ozal passed away turkish president turgur ozal has passed away today after a heart attack in ankara at 11:00 am gmt mr. ozal was years old bahadir acuner acunerbb csugrad.cs.vt.edu
19, document_id from rscharfy magnus.acs.ohio-state.edu ryan c scharfy subject re if drugs should be legalized how was good neighbor ... in article 1qpakjinniq2 senator-bedfellow.mit.edu wdstarr athena.mit.edu wil liam december starr writes in article 1993apr16.171354.3127 magnus.acs.ohio-state.edu rscharfy magnus.acs.ohio-state.edu ryan c scharfy said however legalizing it and just sticking some drugs in gas stations to be bought like cigarettes is just plain silly plus i have never heard of a recommended dosage for drugs like crack ecstasy chrystal meth and lsd the minute report said it worked with `` cocaine '' cigarettes pot and heroin or the government could adopt the radical and probably unamerican idea that citizens are free to live their lives as they wish and simply decriminalize cocaine marijuana heroin lsd etc please explain why the idea of allowing recreational drugs to be `` bought like cigarettes '' is `` just plain silly '' after all it works just fine for nicotine ... yeah cancer is pretty cool is n't it ryan
19, document_id from brian gab.unt.edu brian `` drakula '' stone subject re new study out on gay percentage the article also contains numbers on the number of sexual partners the median number of sexual partners for all men 20-39 was 7.3 compared to the table i have already posted from masters johnson and kolodny showing male homosexual partners it is apparent that homosexual men are dramatically more promiscuous than the general male population it 's a shame that we do n't have a breakdown for straight men vs. gay/bi men -- that would show even more dramatically how much more promiscuous gay/bi men are -- is n't is funny how someone who seems to know nothing about homosexuality uses a very flawed imho source of information to pass jusgement on all homosexual and bisexual men it would seem more logical to say that since the heterosexual group of men is larger then the chances of promiscuity larger as well in my opinion orientation has nothing to do with it men are men and they all like sex i am a gay male i have had sex three times in my life all with the same man before that i was a virgin so ... whose promiscuous just because someone is gay does n't mean they have no morals just because someone is heterosexual does n't mean they do look at the world .... statistics alone prove that most criminals are by default hetero ... look closely at the person not the group all flames will be ignored later _______________________ ______________________________________ brian stone unt-cas tech support life without your touch is hard but life without you in unthinkable brian gab.unt.edu _______________________ ______________________________________
19, document_id from clinton-hq campaign92.org clinton/gore '92 subject clinton vp gore joins students in orlando for 1st kids earth summit white house office of the vice president _________________________________________________________________ for immediate release contact heidi kukis thursday april 202-456-7035 julia payne 202-456-7036 gore joins students in orlando for first kids earth summit will take part in special town meeting on the environment saturday april orlando florida wasington -- joining students from across the united states and around the world for the first ever kids earth summit vice president al gore will travel to orlando florida on saturday 4/17 and participate in a special town hall meeting hosted by linda ellerbee for broadcast on nickelodeon to hear the young people 's concerns and share ideas about the environment the vice president will take part in the `` kids world council plan it for the planet '' from 2-5 pm edt saturday 4/17 in orlando florida he will tour a display of student environmental projects then videotape the town hall meeting where he will discuss with student delegates their concerns about the environment and their plans for an environmentally sound future the town hall meeting will be moderated by linda ellerbee and taped for a news special `` nickelodeon special edition plan it for the planet '' which will air on sunday april at pm edt it is sponsored by nickelodeon and the children 's earth fund `` young people care about the environment because they know it affects our future across the country and around the world young people are speaking out about the environmental challenges we face they are identifying problems thinking about solutions and they are demanding action from their leaders '' the vice president said the kids world council delegates are meeting for three days in orlando to discuss how to save energy and switch to renewable energy they will be following the format and goals of the earth summit that took place last year in rio de janeiro the vice president led the senate delegation to the earth summit `` i look forward to hearing what young people have to say about the environment and their future their insight into the world around us is important '' the vice president said more schedule for the vice president saturday april 2:15 pm edt vice president tours display of student environmental projects nickelodeon studios orlando florida 3:30 pm edt vice president takes part in town hall meeting with kids world council delegates and linda ellerbee nickelodeon studios orlando florida pm edt vice president departs from kids world council for washington d.c note press that wish to attend should contact eileen parise or marty von ruden in florida at 407-352-7589
2, scott fcs280s.ncifcrf.gov michael scott subject canon copier-printer/postscript questions printer model and specification canon clc color laser copier ps-ipu unit postscript intelligent processing unit hello we have recently purchased a very expensive and nice color copier/printer we want to be able to print to it from our sgi iris network the copier/printer has both a parallel and scsi interface i have configured the printer with the `` lp '' system using the parallel interface and can print postscript files to the printer i can also print rgb files but these are in turn converted to postscript by an internal filter the canon clc is a publication quality printer but the quality of our postscript printouts are less than acceptable we create the postscript files with a variaty of programs such as showcase xv and tops when we convert to postscript with tops and use the -l option to specify the halftone screen density of rather than the default the output is better but still much less that acceptable note that we are starting with a screen image in rgb image format and translating the image into postscript we suspect that if we could use the scsi interface we would get higher quality pictures we have not purchased the software that drives the printer from the scsi port to my knowledge this software is and does not come with a warranty the management here does not want to spend this much money without some assurance that the product will work here my questions if anybody on the net uses this printer are you using the scsi or parallel port what is the quality of the printouts is there a way to create high quality postscript printouts what is the limiting component the postscript language or the postscript interpretor on the printer the big question where can i get some software to drive the scsi port for this printer please email directly to me i do n't not read news on a regular basis i will post a summary thanks in advance -- e-mail scott ncifcrf.gov phone 846-5798 title sr. systems manager/analyst
2, apd2c virginia.edu `` andrew paul dickens '' subject re computer graphics to vcr getting an image from a computer monitor to a videotape is harder than it looks the standard vga and ega outputs are very different than the ntsc format used by televisions while there is equipment that will do the conversion it is hard to get your hands on and costs quite a bit if you have access to an amiga computer that has an ntsc output you can transfer certain types of graphic files by modem and tape them from the ntsc output unfortunately this would be frame-by-frame and would lead to unbelievably scratchy animation unless you had a good amiga animation program otherwise see if your local public access cable station has equipment that you can use
2," daniel lclark.edu daniel snodgrass subject re stand alone editing suite in article 1qvkaeinngat shelley.u.washington.edu eylerken stein.u.washington.edu ken eyler writes i need some help we are upgrading our animation/video editing stand we are looking into the different type of setups for a/b roll and a cuts only station we would like this to be controlled by a computer brand doesnt matter but maybe mac or amiga low end to high end system setups would be very helpful if you have a system or use a system that might be of use could you mail me your system requirements what it is used for and all the hardware and software that will be necessary to set the system up if you need more info you can mail me at eylerken u.washington.edu thanks in advance ken eylerken u.washington.edu here at lewis and clark college we have recently installed a digital film system based on the mac quadra that does non-linear full digital editing if you 're considering such a system here are the pros and cons for the educational environment this system is excellent we use it to produce a variety of educational materials for disemination on our local network because this programming is going to be viewed on other macs the image quality is not as important as the ability to directly export the video to the net we also use it to produce orientiation and promotional video programs for use by the lewis clark community since these programs are not meant for commercial or broadcast use image quality is not critical the digital film system for those of you who are uninitiated is an a/b roll digitizing system on one jpeg compression card it was promoted as an inexpensive online editing system with svhs quality supermac the maker of the card is trying to achieve this quality level but as yet has been unable to deliver our system produces `` near vhs '' quality at fields per second 640x480 overscan the card repeats every other field to get fields per second this results in a kind of super film look that some find distracting if you can get past this problem you 'll find the adobe premier editing software quite enjoyable with which to work it produces thousands of different effects from crystalize filters to dve transitions to color matting because of its non-linear nature editing is fast and easy if you 've ever used or seen used an avid or montage system you 'll recognize the methodology and the user interface the total system with quadra 40megs of ram gig drive '' apple mon- itor panasonic svhs edit deck audio gear cassette cd eq mixer etc composite monitor digital film card will set you back about 20,000 for you video cowboys and girls this system will not output at a quality that will satisfy most of your clients even though you can perform more effects than a toasterhead can imagine an amiga based off-line based system will look better we use both macs and amigas for our video work each for what each does best dan snodgrass media services lewis clark college portland"
2, emarciniak email.bony.com subject image of pictures ... hi there i am looking for advice on software/hardware package for making storing and processing of pictures the ideal software would allow me to cahnge size of the picture edit it it means add text below above ... and the most important is it would have dos command interface ... thank you in advance ... emanuel marciniak the bank of new york ..
2, ukrphil prlhp1.prl.philips.co.uk m.j.phillips subject re rumours about 3do the _does_ exist it 's number was licensed to philips to make their own variant this chip includes extra featurfes such as more i/o ports i2c bus ... making it more microcontroller like because of the confusion with numbering philips other products in the range with the core have been given differend numbers like pcf ... or pcd7 .. or something
2, zemcik ls pavel zemcik subject tseng et4000 pixel clock i would like to program tseng et4000 to nonstandard 1024x768 mode by switching to standard 1024x768 mode using bios and than changing some timing details 0x3d4 registers 0x00-0x1f but i do n't know how to select mhz pixel clock i need the bios function selects mhz is there anybody who knows where to obtain technical info about this i am also interested in any other technical information about tseng et4000 and trident and chipsets thanks very much pavel zemcik dept of comp sci eng technical university of brno bozetechova cs-612 brno czech republic e-mail zemcik dcse.fee.vutbr.cs
2, orourke sophia.smith.edu joseph o'rourke subject re need a good concave convex polygon algorithm in article c5juyz.aly murdoch.acc.virginia.edu rws2v uvacs.cs.virginia.edu richard stoakley writes we need a good concave convex polygon conversion routine i 've tried a couple without much luck please e-mail responses and i will post a summary of any replies thank you richard stoakley rws2v uvacs.cs.virginia.edu the problem is not precisely defined above but if you need to find the smallest convex polygon that encloses a given polygon then you are seeking the convex hull of your original polygon there are two ways to do this use a somewhat tricky but by-now well examined linear-time algorithm that exploits the polygon boundary or just feed the vertices of the original polygon to a convex hull routine and accept o n log n both methods are discussed in preparata and shamos for example
2, orourke sophia.smith.edu joseph o'rourke subject re fast polygon routine needed in article c5n3x0.b5l news.cso.uiuc.edu osprey ux4.cso.uiuc.edu lucas adamski writes this may be a fairly routine request on here but i 'm looking for a fast polygon routine to be used in a 3d game a fast polygon routine to do what
